name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ahmedabad,2021-11-05,33.2,18,24.5,31.6,18,23.9,9.1,40.3,0,0,0,,0,0,31.3,13,52.8,1011.4,27.6,4.4,215.5,18.5,8,,2021-11-05T06:46:49,2021-11-05T17:59:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,VAAH,42744099999"
Ahmedabad,2021-11-06,32,17.8,24.2,30.2,17.8,23.8,8.3,37.7,0,0,0,,0,0,32.4,13,53.3,1011.1,43.5,3.9,196.2,17,7,,2021-11-06T06:47:24,2021-11-06T17:58:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-07,32.4,16,23.8,30.4,16,23.2,7.7,38.3,0,0,0,,0,0,28.8,14.8,65.5,1010.8,32.2,4.5,216.3,18.8,8,,2021-11-07T06:48:00,2021-11-07T17:58:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-08,33.4,17,24.9,31.3,17,24.2,9.4,41.1,0,0,0,,0,0,30.2,14.8,62.6,1012.2,38.1,4.2,211.8,18.4,8,,2021-11-08T06:48:36,2021-11-08T17:57:48,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-09,34,17,24.7,31.7,17,24,8.7,40,0,0,0,,0,0,28.4,14.8,57.5,1013.1,27.1,4.4,215,18.7,8,,2021-11-09T06:49:13,2021-11-09T17:57:21,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-10,33.3,16,24,31.1,16,23.3,8.7,42.2,0,0,0,,0,0,25.9,10.4,69.8,1012.6,23.5,4.3,217.1,18.8,8,,2021-11-10T06:49:50,2021-11-10T17:56:55,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-11,33.1,15,23.6,30.9,15,22.9,8.6,43.8,0,0,0,,0,0,31,20.5,62.9,1011.6,16.6,4.5,216.3,18.7,8,,2021-11-11T06:50:28,2021-11-11T17:56:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-12,32,16,23.6,30,16,23,7,37.6,0,0,0,,0,0,36.4,14.8,66.9,1011.7,19.7,4.3,212.9,18.3,8,,2021-11-12T06:51:06,2021-11-12T17:56:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-13,31,15,23.2,29,15,22.8,7.2,37.9,0,0,0,,0,0,35.3,18.4,48.3,1011.5,1.9,3.8,215.8,18.8,8,,2021-11-13T06:51:44,2021-11-13T17:55:46,0.29,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-11-14,31.3,17.7,23.5,30.1,17.7,23.2,9.9,43.5,0,0,0,,0,0,29.9,14.8,39.6,1010.5,0.8,3.6,209.5,18,8,,2021-11-14T06:52:22,2021-11-14T17:55:26,0.32,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-15,31.1,16,22.9,29.7,16,22.6,9.7,45.7,0,0,0,,0,0,31.7,22.3,42.6,1009.6,8.6,3.9,208.1,18,8,,2021-11-15T06:53:02,2021-11-15T17:55:07,0.36,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-16,30.4,18,23.4,29,18,23.1,8,38.1,0,0,0,,0,0,35.6,20.5,53,1009.7,17.2,3.8,207.7,17.9,8,,2021-11-16T06:53:41,2021-11-16T17:54:50,0.39,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-17,29.5,19,24.3,28.6,19,24.1,8.8,37.5,0,0,0,,0,0,35.6,18.4,51,1010.6,32,3.9,155.1,13.7,6,,2021-11-17T06:54:20,2021-11-17T17:54:34,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-18,26,21,23.3,26,21,23.3,14.3,59.1,0,0,0,,0,0,37.1,24.1,52.3,1009.8,78.8,3.4,122.1,10.5,5,,2021-11-18T06:55:00,2021-11-18T17:54:19,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-19,28.4,20,23.8,29.8,20,24.1,18.3,72,0,0,0,,0,0,27.4,18.4,43.2,1008.1,88,3.5,130.5,11.2,6,,2021-11-19T06:55:41,2021-11-19T17:54:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-20,31.4,21,25.7,32.5,21,26,18.1,64.3,0,0,0,,0,0,32.4,16.6,51.1,1007.9,42.7,4.3,181.2,15.5,7,,2021-11-20T06:56:21,2021-11-20T17:53:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-21,31.7,22,26.6,34.2,22,27.6,19.2,64.8,0,0,0,,0,0,33.5,20.5,47.4,1009.8,35.4,4,187.1,16.1,7,,2021-11-21T06:57:02,2021-11-21T17:53:44,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-11-22,33.3,23,27.5,36.3,23,28.4,19.1,61.1,0,0,0,,0,0,28.4,11.2,42.9,1011.4,22.6,4.2,178.7,15.4,7,,2021-11-22T06:57:42,2021-11-22T17:53:35,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-23,34,20,26.3,35.1,20,26.6,17.7,62.7,0,0,0,,0,0,19.1,11.2,7.3,1010.8,1.7,4.2,195.2,16.8,7,,2021-11-23T06:58:23,2021-11-23T17:53:27,0.63,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-24,33,17,24.1,32,17,23.8,14,58,0,0,0,,0,0,18.4,9.4,329.9,1011.3,0,4.3,203.1,17.5,7,,2021-11-24T06:59:04,2021-11-24T17:53:21,0.66,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-25,32.7,15,23.2,31.4,15,22.8,13.1,58.4,0,0,0,,0,0,18,7.6,30.5,1012.3,0,4.3,204.4,17.8,7,,2021-11-25T06:59:46,2021-11-25T17:53:16,0.7,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-26,33.5,18,24.3,32.2,18,24,13.8,56.4,0,0,0,,0,0,20.5,9.4,57.9,1012.5,0,4.3,200.2,17.3,7,,2021-11-26T07:00:27,2021-11-26T17:53:13,0.73,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-27,34,17,24.8,32.8,17,24.5,13.4,53.3,0,0,0,,0,0,19.8,9.4,94.9,1012,1.7,4.5,198.2,17,7,,2021-11-27T07:01:08,2021-11-27T17:53:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-28,33,17,24.1,31.2,17,23.6,10.9,47.3,0,0,0,,0,0,23.4,9.4,63.4,1013.4,12.9,4.5,196.3,16.9,7,,2021-11-28T07:01:49,2021-11-28T17:53:11,0.8,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-29,31.3,17,23.9,29.6,17,23.4,9.3,42.1,0,0,0,,0,0,31,13.7,59.3,1014.7,22,4.5,195.2,16.8,7,,2021-11-29T07:02:31,2021-11-29T17:53:12,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-11-30,29.4,18,23.4,28.2,18,23.2,9.6,42.9,0,0,0,,0,0,33.8,16.6,57.2,1013.9,56.7,4.2,175,15.1,7,,2021-11-30T07:03:12,2021-11-30T17:53:15,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-01,23,17,20.4,23,17,20.4,14.2,69.9,0.8,100,8.33,rain,0,0,32.8,16.6,62.9,1014.1,98,2.9,51.5,4.4,2,,2021-12-01T07:03:53,2021-12-01T17:53:18,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-12-02,18.4,16,16.8,18.4,16,16.8,16,94.9,3,100,8.33,rain,0,0,38.2,20.5,63.5,1014.6,93.1,3.4,60.8,5.3,4,,2021-12-02T07:04:34,2021-12-02T17:53:24,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-03,26,15,19.9,26,15,19.9,14.9,75.1,0,0,0,,0,0,34.9,18.4,48.5,1014.1,57,4.1,153.8,13.2,5,,2021-12-03T07:05:14,2021-12-03T17:53:31,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-04,28,17,22.1,28.2,17,22.2,15.9,69.7,0,0,0,,0,0,28.8,14.1,63.1,1013.2,31.4,3.5,166.2,14.3,6,,2021-12-04T07:05:55,2021-12-04T17:53:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-05,30,19,23.6,31.3,19,24,19,77.1,0,0,0,,0,0,24.5,11.2,30.3,1012.9,42,3.5,149.1,12.8,6,,2021-12-05T07:06:35,2021-12-05T17:53:48,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-12-06,30.1,18,23.1,30.2,18,23.2,17.2,73.1,0,0,0,,0,0,23.8,11.2,31.7,1013.6,17.5,4.1,186.1,16,7,,2021-12-06T07:07:15,2021-12-06T17:53:59,0.07,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-07,28.7,18,22.5,29.2,18,22.7,17,72.8,0,0,0,,0,0,36.4,18.4,48.8,1015,2.1,3.8,185.1,16,7,,2021-12-07T07:07:54,2021-12-07T17:54:11,0.1,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-08,28.7,17,22,28.1,17,21.9,13,58.3,0,0,0,,0,0,29.9,16.6,48.2,1015,10.1,4.1,184,15.8,7,,2021-12-08T07:08:33,2021-12-08T17:54:25,0.13,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-09,28.3,17,21.9,27.9,17,21.9,11.1,51.1,0,0,0,,0,0,31.7,16.6,46.4,1016.4,10.7,4.2,176.6,15.4,7,,2021-12-09T07:09:12,2021-12-09T17:54:40,0.17,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-10,28.1,16,21.5,27.7,16,21.4,12.3,57.5,0,0,0,,0,0,34.6,18.4,49.7,1017.3,0,4.2,187.8,16.2,7,,2021-12-10T07:09:51,2021-12-10T17:54:56,0.2,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-11,28,16,21.1,27.5,16,21.1,11.4,55.5,0,0,0,,0,0,29.9,16.6,56.6,1016.5,0,4.4,189.4,16.4,7,,2021-12-11T07:10:28,2021-12-11T17:55:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-12,28.5,16,21.5,28.3,16,21.5,12.5,57.7,0,0,0,,0,0,25.9,13,37.1,1015.6,0.8,4.1,184.5,16.1,7,,2021-12-12T07:11:06,2021-12-12T17:55:33,0.27,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-13,28.4,18,22,28.7,18,22.1,14,61.4,0,0,0,,0,0,21.2,11.2,9.9,1014.5,32.9,4,179.1,15.5,7,,2021-12-13T07:11:42,2021-12-13T17:55:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-14,28.1,15,20.5,26.8,15,20.3,6.6,45,0,0,0,,0,0,23.4,18.4,336,1014.2,2.4,4.2,190.3,16.4,7,,2021-12-14T07:12:18,2021-12-14T17:56:14,0.33,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-15,27.5,13,19.6,27.5,13,19.6,11.6,61.4,0,0,0,,0,0,23.4,16.6,24.6,1014.6,4.9,3.9,186.2,16.2,7,,2021-12-15T07:12:54,2021-12-15T17:56:37,0.37,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-16,27.3,13,19.3,26.7,13,19.2,7.3,48.3,0,0,0,,0,0,27.7,9.4,347.1,1015.5,0,4,191.5,16.6,7,,2021-12-16T07:13:29,2021-12-16T17:57:00,0.4,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-17,24.8,11,17.7,24.8,11,17.7,7.2,50.3,0,0,0,,0,0,32.4,18.4,39.3,1017.4,0,4,190.1,16.4,7,,2021-12-17T07:14:03,2021-12-17T17:57:25,0.44,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-18,23.8,12,17.7,23.8,12,17.7,4.8,43.8,0,0,0,,0,0,38.2,24.1,54,1018,1.3,4.1,189.8,16.3,7,,2021-12-18T07:14:36,2021-12-18T17:57:51,0.47,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-19,24.5,11,17.4,24.5,11,17.4,1.3,34.8,0,0,0,,0,0,33.5,20.5,55.9,1018.2,4.2,4.4,193.2,16.8,7,,2021-12-19T07:15:08,2021-12-19T17:58:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-20,25.7,10,17.5,25.7,9.1,17.5,1.4,36.4,0,0,0,,0,0,28.1,14.8,53.1,1017,1.3,4.4,195.1,16.9,7,,2021-12-20T07:15:40,2021-12-20T17:58:46,0.54,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-21,27.8,10.7,18.2,26.8,10.7,18,5.5,47.2,0,0,0,,0,0,20.5,11.2,47.3,1015.8,14.9,4.3,188.7,16.3,7,,2021-12-21T07:16:11,2021-12-21T17:59:15,0.57,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-12-22,30,10,18.9,28.1,10,18.5,6.4,53.4,0,0,0,,0,0,14,7.6,320,1013.5,0.8,4.1,191.2,16.4,7,,2021-12-22T07:16:41,2021-12-22T17:59:45,0.61,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-23,29,11,19.4,27.7,11,19.2,10,60.1,0,0,0,,0,0,16.6,11.2,287.5,1012.7,1.7,3.7,189.5,16.1,7,,2021-12-23T07:17:09,2021-12-23T18:00:16,0.64,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-24,27.4,14.1,20.9,28.3,14.1,21.1,16.5,77.4,0,0,0,,0,0,20.5,11.2,315.7,1012.6,17.2,3.6,179.5,15.5,7,,2021-12-24T07:17:37,2021-12-24T18:00:48,0.67,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-25,28.5,16,21.3,28.9,16,21.4,16.2,76.2,0,0,0,,0,0,18.4,11.2,355.5,1013.7,4.8,3.4,185.6,16,7,,2021-12-25T07:18:04,2021-12-25T18:01:21,0.71,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-26,28.2,15,21,27.7,15,20.9,13.8,68.6,0,0,0,,0,0,20.9,9.4,350.9,1015.1,11.9,4,174.4,15,7,,2021-12-26T07:18:30,2021-12-26T18:01:55,0.74,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-27,28.5,15,21.8,28.5,15,21.8,15.2,69.1,0,0,0,,0,0,19.8,11.2,19.2,1015.4,18.4,3.8,171.6,14.7,6,,2021-12-27T07:18:55,2021-12-27T18:02:30,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-28,22,17,19.1,22,17,19.1,17.7,91.9,7,100,4.17,rain,0,0,37.1,13,28.9,1015.1,64.4,3.5,133.3,11.4,5,,2021-12-28T07:19:19,2021-12-28T18:03:05,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-12-29,22.8,13,17.7,22.8,13,17.7,12.9,75.8,0,0,0,,0,0,32.4,18.4,55,1017.2,6.4,3.8,192,16.6,7,,2021-12-29T07:19:41,2021-12-29T18:03:41,0.85,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-30,23.5,12,17.5,23.5,12,17.5,9.8,62.9,0,0,0,,0,0,43.2,20.5,58.8,1019.2,1.7,4.3,193.9,16.6,7,,2021-12-30T07:20:03,2021-12-30T18:04:18,0.88,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-12-31,23.4,14,18.1,23.4,14,18.1,11,63.8,0,0,0,,0,0,33.5,17.9,59.3,1018.9,20.5,3.8,173.7,15.2,7,,2021-12-31T07:20:23,2021-12-31T18:04:55,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-01,26.3,15,19.9,26.3,15,19.9,13.1,65.7,0,0,0,,0,0,29.2,13,52.1,1018,24,3.9,179.9,15.6,7,,2022-01-01T07:20:42,2022-01-01T18:05:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-02,27.4,17,21.2,28.4,17,21.3,16.8,77.6,0,0,0,,0,0,24.1,13,45.1,1016.4,9,4,182.6,15.7,7,,2022-01-02T07:21:00,2022-01-02T18:06:12,0.98,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-03,28,17,21.5,28.5,17,21.6,17.1,77.5,0,0,0,,0,0,28.1,14.8,52.8,1015.5,13.9,3.8,187.8,16.3,7,,2022-01-03T07:21:17,2022-01-03T18:06:51,0,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-04,29,17,22.5,29.5,17,22.6,17.2,74.2,0,0,0,,0,0,19.4,13,56.1,1014.7,22.2,3.9,186,16.1,7,,2022-01-04T07:21:32,2022-01-04T18:07:31,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-05,29.2,19,23.1,30.3,19,23.4,18.3,75.9,0,0,0,,0,0,28.4,20.5,290.2,1012.9,75.1,3.2,162,13.9,6,,2022-01-05T07:21:46,2022-01-05T18:08:11,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-06,22,15.7,18.8,22,15.7,18.8,17.6,93.6,3.2,100,12.5,rain,0,0,31.3,13,334.5,1013.8,90.5,2.8,118,10.2,5,,2022-01-06T07:21:59,2022-01-06T18:08:52,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-07,27.4,14,20.4,28,14,20.4,16.2,79.7,0,0,0,,0,0,20.9,13,224.7,1012.5,49.5,3.8,163.8,14.1,6,,2022-01-07T07:22:10,2022-01-07T18:09:33,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-08,23.5,14,18.6,23.5,14,18.6,12.4,71.6,0,0,0,,0,0,25.2,14.8,323.6,1014.2,26.8,4.1,190.7,16.4,7,,2022-01-08T07:22:21,2022-01-08T18:10:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-09,22.5,9,15.8,22.5,7.6,15.8,7.6,63.9,0,0,0,,0,0,28.1,14.8,348.6,1015.1,0,4.3,203.1,17.4,8,,2022-01-09T07:22:29,2022-01-09T18:10:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-10,22.8,8,15,22.8,7.4,14.9,7.8,67.1,0,0,0,,0,0,27.7,14.8,43.5,1015.9,0,5.2,202.9,17.4,7,10,2022-01-10T07:22:37,2022-01-10T18:11:38,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-11,22,10,15.4,22,7.9,15.2,8.3,67.1,0,0,0,,0,0,32,18.4,41.5,1016.3,0,4.4,198,16.9,7,10,2022-01-11T07:22:43,2022-01-11T18:12:21,0.28,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-12,21.5,9,14.8,21.5,7.6,14.6,7.2,63.1,0,0,0,,0,0,24.8,18.4,48.8,1015.9,2.1,4.4,198.2,17,8,10,2022-01-12T07:22:48,2022-01-12T18:13:03,0.31,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-13,22.1,9,15,22.1,7,14.8,6.1,57.2,0,0,0,,0,0,36.7,20.5,43.4,1015.1,4.6,4.2,198.1,17,8,10,2022-01-13T07:22:51,2022-01-13T18:13:46,0.34,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-14,23.4,9,15.3,23.4,7.6,15.2,5.4,54.3,0,0,0,,0,0,34.6,20.5,43.8,1015.1,0,4.3,201.4,17.3,8,10,2022-01-14T07:22:53,2022-01-14T18:14:29,0.38,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-15,24,10,16.2,24,8.4,16.1,6.7,55,0,0,0,,0,0,38.9,16.6,50.3,1016,0,4.2,197.7,16.9,7,10,2022-01-15T07:22:53,2022-01-15T18:15:12,0.41,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-16,25,12,18.1,25,12,18.1,10,60.2,0,0,0,,0,0,41.4,21.2,58.9,1016.5,0.2,4.6,198.5,17.2,8,10,2022-01-16T07:22:53,2022-01-16T18:15:55,0.44,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2022-01-17,27,13,18.9,27.1,13,18.9,13.7,73.9,0,0,0,,0,0,29.2,14.8,53.3,1017.4,4.8,3.5,194.8,16.8,7,10,2022-01-17T07:22:50,2022-01-17T18:16:38,0.48,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-18,29,13,19.7,28.3,13,19.7,13.4,71.4,0,0,0,,0,0,18.7,11.2,35.6,1016.4,0.2,3.7,197.1,17,7,10,2022-01-18T07:22:47,2022-01-18T18:17:21,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-19,29.5,15,21,28.1,15,20.7,10.7,56,0,0,0,,0,0,18.7,14.8,81.8,1014.2,4,4.4,195.8,16.9,7,10,2022-01-19T07:22:42,2022-01-19T18:18:04,0.54,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-20,29,15.1,20.7,28.8,15.1,20.7,15,71.5,0,0,0,,0,0,29.9,20.5,279.8,1010.5,15.9,4,195.2,16.8,7,10,2022-01-20T07:22:35,2022-01-20T18:18:47,0.58,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-21,27.8,17,21.9,29.8,17,22.1,19.1,85,0,0,0,,0,0,39.6,14.8,239.5,1009.8,30.3,3.2,189.6,16.5,7,10,2022-01-21T07:22:27,2022-01-21T18:19:29,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-22,26.2,18.7,22.5,26.2,18.7,22.5,14.7,66.3,0,0,0,rain,0,0,45.4,27.4,263.4,1007.1,42.2,4.5,186.5,16,8,10,2022-01-22T07:22:18,2022-01-22T18:20:12,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-23,21,11.9,16.5,21,11.9,16.5,5.1,52.7,0,0,0,,0,0,37.1,13,323.7,1011,14.7,3.4,208.9,18,8,10,2022-01-23T07:22:07,2022-01-23T18:20:55,0.69,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-24,22,8,14.7,22,7.4,14.6,5.5,60.1,0,0,0,,0,0,15.1,14.8,31.9,1013.1,0,4,212.5,18.6,8,10,2022-01-24T07:21:55,2022-01-24T18:21:37,0.72,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-25,23,9,16.2,23,8.5,16.2,6,54.5,0,0,0,,0,0,22.7,11.2,46.8,1013.8,0,4.3,211.2,18.3,8,10,2022-01-25T07:21:42,2022-01-25T18:22:19,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-26,25,9.5,16.9,25,9.5,16.9,7.1,54.5,0,0,0,,0,0,25.6,9.4,50.4,1014.6,0.4,4.4,197.6,17.2,8,10,2022-01-26T07:21:27,2022-01-26T18:23:01,0.79,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
